1584886088.7252762,68.68,34.5,43.43,46.56,14.39
1584886093.7464082,68.75,34.56,43.54,46.56,14.39
1584886098.767997,68.81,34.56,43.54,46.56,14.32
1584886103.7896092,68.87,34.56,43.54,46.56,14.32
1584886108.8113854,68.93,34.56,43.54,46.56,14.32
1584886113.83332,68.93,34.62,43.65,46.56,14.32
1584886118.8551154,69.06,34.62,43.65,46.56,14.32
1584886123.8772428,69.12,34.62,43.65,46.56,14.32
1584886128.8984509,69.12,34.62,43.65,46.56,14.32
1584886133.9208856,69.18,34.68,43.76,46.56,14.32
1584886138.942543,69.25,34.62,43.76,46.89,14.29
1584886143.9644532,69.31,34.68,43.76,46.89,14.29
1584886148.9853017,69.31,34.68,43.76,46.89,14.29
1584886154.007806,69.37,34.68,43.9,46.89,14.29
1584886155.7121966,69.37,34.68,43.9,46.89,14.29
1584886160.7345946,69.43,34.68,43.9,46.89,14.25
1584886165.7559178,69.5,34.75,43.9,46.89,14.25
1584886170.7785594,69.56,34.75,43.9,46.89,14.25
1584886175.800888,69.56,34.75,43.98,46.89,14.25
1584886180.8223367,69.68,34.75,43.98,46.89,14.22
1584886185.8438218,69.68,34.75,43.98,46.89,14.22
1584886190.8655589,69.75,34.75,43.98,46.89,14.22
1584886195.888097,69.81,34.81,44.09,46.89,14.22
1584886200.9101846,69.87,34.81,44.09,47.21,14.14
1584886205.9316459,69.87,34.81,44.09,47.21,14.14
1584886210.953963,69.93,34.81,44.09,46.89,14.14
1584886215.9755943,70.0,34.81,44.2,47.21,14.14
1584886220.9977424,70.06,34.81,44.2,47.21,14.11
1584886226.0191615,70.06,34.87,44.2,47.21,14.11
1584886231.0413022,70.12,34.87,44.2,47.21,14.11
1584886236.063438,70.18,34.87,44.29,47.21,14.11
1584886241.0862114,70.18,34.87,44.29,47.21,14.07
1584886246.107434,70.25,34.93,44.29,47.21,14.07
1584886251.1296227,70.31,34.93,44.29,47.21,14.07
1584886256.1508963,70.37,34.93,44.39,47.21,14.07
1584886261.1732466,70.43,34.93,44.39,47.21,13.96
1584886266.1951432,70.5,35.0,44.39,47.53,13.96
1584886271.2174869,70.56,35.0,44.39,47.53,13.96
1584886276.2386992,70.62,34.93,44.5,47.53,13.96
1584886281.2605593,70.62,35.0,44.5,47.53,13.96
1584886286.2829459,70.68,35.0,44.5,47.53,13.96
1584886291.304768,70.75,35.06,44.5,47.53,13.96
1584886296.326804,70.81,35.06,44.61,47.53,13.96
1584886301.3490577,70.87,35.0,44.61,47.53,13.93
1584886306.370607,70.87,35.06,44.61,47.53,13.93
1584886311.3925772,70.93,35.06,44.61,47.53,13.93
1584886316.414153,71.0,35.12,44.73,47.85,13.93
1584886321.4355328,71.0,35.12,44.73,47.53,13.89
1584886326.457427,71.12,35.12,44.73,47.53,13.89
1584886331.4785173,71.06,35.12,44.73,47.53,13.89
1584886336.5014133,71.12,35.12,44.8,47.85,13.89
1584886341.5225186,71.18,35.12,44.8,47.85,13.81
1584886346.5447812,71.25,35.12,44.8,47.85,13.81
1584886351.5657935,71.31,35.12,44.8,47.85,13.81
1584886356.5877328,71.37,35.18,44.92,47.85,13.81
1584886361.6091187,71.37,35.18,44.92,47.85,13.82
1584886366.6404665,26.28,35.12,44.92,47.85,13.82
1584886371.662362,71.5,35.18,44.92,47.85,13.82
1584886376.6848426,71.5,35.18,45.03,47.85,13.82
1584886381.706927,71.56,35.18,45.03,47.85,13.74
1584886386.7282982,71.62,35.18,45.03,48.17,13.74
1584886391.7498908,71.68,35.25,45.03,48.17,13.74
1584886396.771675,71.68,35.25,45.13,48.17,13.74
